============================= test session starts ==============================
platform linux -- Python 3.13.5, pytest-8.4.1, pluggy-1.5.0 -- /home/founder/miniconda3/bin/python
cachedir: .pytest_cache
rootdir: /home/founder/jarvis2
configfile: pytest.ini
testpaths: tests, agents/interface/chainlit/tests, agents/core/autonomy/tests, .repo_studios/tests, agents/core/monitoring/metrics_storage/tests
plugins: anyio-4.9.0, cov-6.2.1, asyncio-1.1.0
agents/core/monitoring/metrics_storage/tests/retention/test_utils.py::TestRetentionUtils::test_estimate_storage_savings PASSED [ 99%]
agents/core/monitoring/metrics_storage/tests/retention/test_utils.py::TestRetentionUtils::test_get_data_for_time_range PASSED [ 99%]
agents/core/monitoring/metrics_storage/tests/retention/test_utils.py::TestRetentionUtils::test_get_retention_info PASSED [ 99%]
agents/core/monitoring/metrics_storage/tests/retention/test_utils.py::TestRetentionUtils::test_validate_data_for_archive PASSED [100%]

=================================== FAILURES ===================================
____________________ test_top_level_anchor_slug_uniqueness _____________________

    def test_top_level_anchor_slug_uniqueness():  # noqa: D401 - simple assertion style
        """Enforce uniqueness and ratchet duplicate reduction.
    
            Two layers:
                1. Hard fail: No cross-file H1/H2 duplicates outside ALLOWED (transitional set + generic).
                2. Ratchet: Cross-file duplicate count (ignoring only GENERIC_ALLOWED) must not exceed
                     the snapshot in tests/docs/anchor_slug_baseline.json.
    
            Transitional state: ALLOWED will shrink only after headings are renamed; keep
            contraction work tracked under phase16-doc-dedupe.
        """
        # Enforcement layer (uses broad ALLOWED)
        enforced_map = _collect_h1_h2_slugs(ALLOWED)
        enforced_dupes = _multi_file_duplicates(enforced_map)
        if enforced_dupes:
            details = "\n".join(f"{s}: {', '.join(locs)}" for s, locs in sorted(enforced_dupes.items()))
>           raise AssertionError(
                "Duplicate top-level anchor slugs detected (outside ALLOWED).\n"
                "Reduce by renaming or temporarily extend ALLOWED with justification in test docstring.\n"
                f"Offenders ({len(enforced_dupes)}):\n{details}"
            )
E           AssertionError: Duplicate top-level anchor slugs detected (outside ALLOWED).
E           Reduce by renaming or temporarily extend ALLOWED with justification in test docstring.
E           Offenders (21):
E           1-cohort-overview: docs/agents/step18_pilot_report_template.md:9, docs/agents/step18_pilot_report.md:9
E           2-success-metrics-summary: docs/agents/step18_pilot_report_template.md:18, docs/agents/step18_pilot_report.md:20
E           3-telemetry-snapshots: docs/agents/step18_pilot_report_template.md:28, docs/agents/step18_pilot_report.md:35
E           4-standards-and-compliance-checklist: docs/agents/step18_pilot_report_template.md:37, docs/agents/step18_pilot_report.md:50
E           5-user-feedback-and-backlog: docs/agents/step18_pilot_report_template.md:51, docs/agents/step18_pilot_report.md:66
E           6-risk-and-rollback-assessment: docs/agents/step18_pilot_report_template.md:58, docs/agents/step18_pilot_report.md:75
E           7-decision-log: docs/agents/step18_pilot_report_template.md:65, docs/agents/step18_pilot_report.md:85
E           approvals: docs/agents/step18_founder_summary_template.md:47, docs/agents/step18_rollout_checklist.md:36, docs/agents/step18_founder_summary.md:47
E           data-shapes: docs/standards/trend_aggregation_standards.md:59, docs/standards/trend_pipeline.md:59
E           definitions: docs/standards/trend_aggregation_standards.md:29, docs/standards/trend_pipeline.md:29
E           evidence-links: docs/agents/step18_founder_summary_template.md:41, docs/agents/step18_founder_summary.md:41
E           executive-overview: docs/agents/step18_founder_summary_template.md:9, docs/agents/step18_founder_summary.md:7
E           governance-audit: docs/standards/trend_aggregation_standards.md:84, docs/standards/trend_pipeline.md:84
E           highlights-and-risks: docs/agents/step18_founder_summary_template.md:26, docs/agents/step18_founder_summary.md:24
E           key-outcomes: docs/agents/step18_founder_summary_template.md:16, docs/agents/step18_founder_summary.md:14
E           machine-readable-snapshot: docs/standards/trend_aggregation_standards.md:91, docs/standards/trend_pipeline.md:91
E           observability-hooks: docs/standards/trend_aggregation_standards.md:68, docs/standards/trend_pipeline.md:68, docs/extending/warmers.md:75
E           policy-and-procedures: docs/standards/trend_aggregation_standards.md:47, docs/standards/trend_pipeline.md:47
E           required-actions: docs/agents/step18_founder_summary_template.md:35, docs/agents/step18_founder_summary.md:35
E           standards-alignment: docs/standards/trend_aggregation_standards.md:38, docs/standards/dashboard_instrumentation_standards.md:23, docs/standards/trend_pipeline.md:38
E           validation-evidence: docs/standards/trend_aggregation_standards.md:75, docs/standards/trend_pipeline.md:75

tests/docs/test_global_anchors.py:148: AssertionError
=============================== warnings summary ===============================
../miniconda3/lib/python3.13/site-packages/_pytest/config/__init__.py:833
  /home/founder/miniconda3/lib/python3.13/site-packages/_pytest/config/__init__.py:833: PytestAssertRewriteWarning: Module already imported so cannot be rewritten; conftest_app_builder
    self.import_plugin(import_spec)

tests/agents/core/test_model_registry.py::test_module_main_block_executes_with_runpy
  <frozen runpy>:128: RuntimeWarning: 'agents.core.model_registry' found in sys.modules after import of package 'agents.core', but prior to execution of 'agents.core.model_registry'; this may result in unpredictable behaviour

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_endpoint_session_available
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
  See https://docs.pytest.org/en/stable/how-to/capture-warnings.html#resource-warnings for more info.

tests/api/test_health_lifecycle_endpoint.py::test_health_lifecycle_degraded_details_variants[False-False]
    def _eval_type(t, globalns, localns, type_params=_sentinel, *, recursive_guard=frozenset()):
  Enable tracemalloc to get traceback where the object was allocated.
