module	entity_type	qualified_name	line	reason
.repo_studios/scripts/producers/generate_doc_index.py	function	.repo_studios.scripts.producers.generate_doc_index.run	724	missing docstring
.repo_studios/scripts/producers/generate_doc_index.py	function	.repo_studios.scripts.producers.generate_doc_index.main	809	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	class	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.Paths	54	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	class	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.Options	62	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.parse_args	84	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.configure_logging	121	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.build_paths	125	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.build_options	129	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.iter_markdown_files	139	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.collect_referenced_anchors	149	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.collect_legacy_stub_anchors	162	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.load_allowlist	187	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.summarize_missing	198	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.compose_payload	215	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.render_markdown_report	254	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.render_log	285	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.write_artifacts	300	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.prune_history	332	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.run	349	missing docstring
.repo_studios/scripts/producers/validate_metrics_anchor_stubs.py	function	.repo_studios.scripts.producers.validate_metrics_anchor_stubs.main	404	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	class	.repo_studios.scripts.producers.render_inventory_views.ViewBundle	57	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.load_inventory	89	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.docs_view	108	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.scripts_view	128	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.tests_view	149	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.summary_view	167	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.summary_dashboard	201	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.build_views	219	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.write_stub	242	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.compose_report_payload	263	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.render_markdown	321	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.render_log	351	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	class	.repo_studios.scripts.producers.render_inventory_views.Paths	388	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	class	.repo_studios.scripts.producers.render_inventory_views.Options	396	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.build_paths	428	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.build_options	432	missing docstring
.repo_studios/scripts/producers/render_inventory_views.py	function	.repo_studios.scripts.producers.render_inventory_views.main	440	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	class	.repo_studios.scripts.producers.check_inventory_health.Paths	69	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	class	.repo_studios.scripts.producers.check_inventory_health.Options	77	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.load_json	113	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.compute_deltas	124	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.check_thresholds	135	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.evaluate	159	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.parse_timestamp	166	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.build_report	175	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.write_markdown	211	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.write_log	247	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.configure_logging	264	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.build_paths	269	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.build_options	273	missing docstring
.repo_studios/scripts/producers/check_inventory_health.py	function	.repo_studios.scripts.producers.check_inventory_health.main	281	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	class	.repo_studios.scripts.producers.validate_import_boundaries.Paths	51	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	class	.repo_studios.scripts.producers.validate_import_boundaries.Options	59	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	class	.repo_studios.scripts.producers.validate_import_boundaries.Violation	93	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.parse_args	99	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.configure_logging	138	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.build_paths	142	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.build_options	156	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.render_markdown_report	298	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.render_log	334	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.write_artifacts	365	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.prune_history	385	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.compose_payload	402	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.run	432	missing docstring
.repo_studios/scripts/producers/validate_import_boundaries.py	function	.repo_studios.scripts.producers.validate_import_boundaries.main	497	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	class	.repo_studios.scripts.producers.validate_markdown_anchors.Issue	78	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	class	.repo_studios.scripts.producers.validate_markdown_anchors.Paths	86	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	class	.repo_studios.scripts.producers.validate_markdown_anchors.Options	92	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.build_report	132	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.write_artifacts	162	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.prune_old_runs	208	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.slugify	221	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.collect_anchors	232	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.iter_files	242	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.parse_links	251	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.check_file	257	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.build_paths	317	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.build_options	321	missing docstring
.repo_studios/scripts/producers/validate_markdown_anchors.py	function	.repo_studios.scripts.producers.validate_markdown_anchors.main	332	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	class	.repo_studios.scripts.producers.generate_code_doc_churn_report.Paths	74	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	class	.repo_studios.scripts.producers.generate_code_doc_churn_report.Options	83	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	class	.repo_studios.scripts.producers.generate_code_doc_churn_report.ModuleActivity	128	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	method	.repo_studios.scripts.producers.generate_code_doc_churn_report.ModuleActivity.to_payload	136	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	class	.repo_studios.scripts.producers.generate_code_doc_churn_report.GitMetadata	149	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	method	.repo_studios.scripts.producers.generate_code_doc_churn_report.GitMetadata.to_payload	155	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.parse_args	165	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.build_report	369	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.render_markdown	411	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.render_tsv	475	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.run	512	missing docstring
.repo_studios/scripts/producers/generate_code_doc_churn_report.py	function	.repo_studios.scripts.producers.generate_code_doc_churn_report.main	598	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	class	.repo_studios.scripts.producers.generate_standards_index.Category	51	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	class	.repo_studios.scripts.producers.generate_standards_index.Source	59	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	class	.repo_studios.scripts.producers.generate_standards_index.Paths	65	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	class	.repo_studios.scripts.producers.generate_standards_index.BuildStats	76	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	class	.repo_studios.scripts.producers.generate_standards_index.ExtractDiagnostics	88	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.build_index	312	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.write_index	373	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.prune_old_runs	421	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.write_artifacts	573	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.configure_logging	628	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.build_parser	633	missing docstring
.repo_studios/scripts/producers/generate_standards_index.py	function	.repo_studios.scripts.producers.generate_standards_index.main	675	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.iter_py_files	39	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.parse_imports	46	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.build_graph	87	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.fan_metrics	116	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.find_cycles	125	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.build_report	171	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.write_markdown	221	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.write_log	268	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.write_import_graph_artifacts	290	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.configure_logging	342	missing docstring
.repo_studios/scripts/producers/generate_import_graph_report.py	function	.repo_studios.scripts.producers.generate_import_graph_report.main	347	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	method	.repo_studios.scripts.consumers.generate_anchor_health_report.Cluster.__init__	75	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	method	.repo_studios.scripts.consumers.generate_anchor_health_report.Cluster.file_count	81	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.collect_h1_h2_slugs	95	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.multi_file_duplicates	116	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.load_baseline	125	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.build_report	206	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.write_artifacts	378	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.parse_args	461	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.run	486	missing docstring
.repo_studios/scripts/consumers/generate_anchor_health_report.py	function	.repo_studios.scripts.consumers.generate_anchor_health_report.main	531	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.prune_old_runs	92	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.load	132	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.index_rules	141	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.classify	145	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.generate_diff	193	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.build_parser	214	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.should_fail	259	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.write_artifacts	412	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.configure_logging	443	missing docstring
.repo_studios/scripts/producers/diff_standards_index.py	function	.repo_studios.scripts.producers.diff_standards_index.main	448	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	class	.repo_studios.scripts.utilities.refresh_mypy_baselines.TargetSpec	54	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	class	.repo_studios.scripts.utilities.refresh_mypy_baselines.Paths	66	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	class	.repo_studios.scripts.utilities.refresh_mypy_baselines.Options	71	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	class	.repo_studios.scripts.utilities.refresh_mypy_baselines.TargetOutcome	106	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	method	.repo_studios.scripts.utilities.refresh_mypy_baselines.TargetOutcome.succeeded	114	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	function	.repo_studios.scripts.utilities.refresh_mypy_baselines.build_parser	165	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	function	.repo_studios.scripts.utilities.refresh_mypy_baselines.build_paths	205	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	function	.repo_studios.scripts.utilities.refresh_mypy_baselines.build_options	209	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	function	.repo_studios.scripts.utilities.refresh_mypy_baselines.run	393	missing docstring
.repo_studios/scripts/utilities/refresh_mypy_baselines.py	function	.repo_studios.scripts.utilities.refresh_mypy_baselines.main	452	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	class	.repo_studios.scripts.producers.generate_typecheck_report.ErrorSample	57	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	class	.repo_studios.scripts.producers.generate_typecheck_report.BuildStats	65	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	function	.repo_studios.scripts.producers.generate_typecheck_report.configure_logging	332	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	function	.repo_studios.scripts.producers.generate_typecheck_report.build_parser	336	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	class	.repo_studios.scripts.producers.generate_typecheck_report.Paths	355	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	class	.repo_studios.scripts.producers.generate_typecheck_report.Options	360	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	function	.repo_studios.scripts.producers.generate_typecheck_report.build_paths	389	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	function	.repo_studios.scripts.producers.generate_typecheck_report.build_options	393	missing docstring
.repo_studios/scripts/producers/generate_typecheck_report.py	function	.repo_studios.scripts.producers.generate_typecheck_report.main	401	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	class	.repo_studios.scripts.producers.collect_faulthandler_reports.Paths	74	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	class	.repo_studios.scripts.producers.collect_faulthandler_reports.Options	82	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.parse_args	118	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.build_paths	158	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.build_options	162	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.configure_logging	172	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.run	478	missing docstring
.repo_studios/scripts/producers/collect_faulthandler_reports.py	function	.repo_studios.scripts.producers.collect_faulthandler_reports.main	531	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	class	.repo_studios.scripts.producers.generate_undocumented_logic_report.Paths	52	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	class	.repo_studios.scripts.producers.generate_undocumented_logic_report.Options	61	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	class	.repo_studios.scripts.producers.generate_undocumented_logic_report.EntityFinding	109	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	class	.repo_studios.scripts.producers.generate_undocumented_logic_report.ModuleScan	118	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	method	.repo_studios.scripts.producers.generate_undocumented_logic_report.ModuleScan.coverage	124	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	function	.repo_studios.scripts.producers.generate_undocumented_logic_report.parse_args	134	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	function	.repo_studios.scripts.producers.generate_undocumented_logic_report.run	541	missing docstring
.repo_studios/scripts/producers/generate_undocumented_logic_report.py	function	.repo_studios.scripts.producers.generate_undocumented_logic_report.main	647	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	class	.repo_studios.scripts.summarizers.summarize_health_suite.Paths	45	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	class	.repo_studios.scripts.summarizers.summarize_health_suite.Options	62	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	class	.repo_studios.scripts.summarizers.summarize_health_suite.KeepValues	70	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	function	.repo_studios.scripts.summarizers.summarize_health_suite.configure_logging	146	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	function	.repo_studios.scripts.summarizers.summarize_health_suite.build_paths	150	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	function	.repo_studios.scripts.summarizers.summarize_health_suite.build_options	154	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	function	.repo_studios.scripts.summarizers.summarize_health_suite.run	702	missing docstring
.repo_studios/scripts/summarizers/summarize_health_suite.py	function	.repo_studios.scripts.summarizers.summarize_health_suite.main	916	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	class	.repo_studios.scripts.summarizers.summarize_standards.Paths	46	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	class	.repo_studios.scripts.summarizers.summarize_standards.Options	65	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	class	.repo_studios.scripts.summarizers.summarize_standards.KeepValues	73	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	function	.repo_studios.scripts.summarizers.summarize_standards.configure_logging	133	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	function	.repo_studios.scripts.summarizers.summarize_standards.build_paths	137	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	function	.repo_studios.scripts.summarizers.summarize_standards.build_options	141	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	function	.repo_studios.scripts.summarizers.summarize_standards.run	245	missing docstring
.repo_studios/scripts/summarizers/summarize_standards.py	function	.repo_studios.scripts.summarizers.summarize_standards.main	347	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	class	.repo_studios.scripts.producers.generate_test_coverage_inventory.Paths	66	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	class	.repo_studios.scripts.producers.generate_test_coverage_inventory.Options	73	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	class	.repo_studios.scripts.producers.generate_test_coverage_inventory.FunctionStat	105	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	class	.repo_studios.scripts.producers.generate_test_coverage_inventory.FileCoverage	112	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	function	.repo_studios.scripts.producers.generate_test_coverage_inventory.parse_args	129	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	function	.repo_studios.scripts.producers.generate_test_coverage_inventory.run	456	missing docstring
.repo_studios/scripts/producers/generate_test_coverage_inventory.py	function	.repo_studios.scripts.producers.generate_test_coverage_inventory.main	569	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	class	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.Paths	74	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	class	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.Options	88	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	class	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.SignalResult	116	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	function	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.parse_args	128	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	function	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.run	519	missing docstring
.repo_studios/scripts/aggregators/aggregate_docs_health_signals.py	function	.repo_studios.scripts.aggregators.aggregate_docs_health_signals.main	751	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	class	.repo_studios.scripts.consumers.classify_monkey_patches.Finding	129	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	method	.repo_studios.scripts.consumers.classify_monkey_patches.Finding.from_obj	138	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	function	.repo_studios.scripts.consumers.classify_monkey_patches.classify	175	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	function	.repo_studios.scripts.consumers.classify_monkey_patches.aggregate	185	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	function	.repo_studios.scripts.consumers.classify_monkey_patches.run	378	missing docstring
.repo_studios/scripts/consumers/classify_monkey_patches.py	function	.repo_studios.scripts.consumers.classify_monkey_patches.main	435	missing docstring
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	class	.repo_studios.scripts.producers.generate_dependency_hygiene_report.Issue	56	missing docstring
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	function	.repo_studios.scripts.producers.generate_dependency_hygiene_report.build_report	162	missing docstring
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	function	.repo_studios.scripts.producers.generate_dependency_hygiene_report.write_markdown	194	missing docstring
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	function	.repo_studios.scripts.producers.generate_dependency_hygiene_report.write_log	230	missing docstring
.repo_studios/scripts/producers/generate_dependency_hygiene_report.py	function	.repo_studios.scripts.producers.generate_dependency_hygiene_report.configure_logging	258	missing docstring
